season,player,discipline,archetype,archetype_score,is_low_sample,total_balls_faced,overall_strike_rate,dismissal_rate,strike_rate_Powerplay,strike_rate_Middle,strike_rate_Death,balls_share_Powerplay,balls_share_Middle,balls_share_Death,total_balls_bowled,overall_economy,economy_Powerplay,economy_Middle,economy_Death
2013,S Dhawan,Batter,Anchor,1.3314774434847618,False,253.0,122.92490118577075,0.02766798418972332,100.0,136.8421052631579,184.21052631578948,0.4743083003952569,0.4505928853754941,0.07509881422924901,,,,,
2013,S Narwal,Batter,Death Specialist,0.15238663949498638,True,15.0,153.33333333333334,0.06666666666666667,0.0,0.0,153.33333333333334,0.0,0.0,1.0,,,,,
2013,SE Marsh,Batter,Anchor,0.8847573040300003,False,249.0,120.48192771084338,0.0321285140562249,100.0,132.0754716981132,147.22222222222223,0.42971887550200805,0.42570281124497994,0.14457831325301204,,,,,
2013,SK Raina,Batter,Anchor,1.6819972538452215,False,365.0,150.13698630136986,0.03287671232876712,108.33333333333333,133.81642512077295,224.41860465116278,0.19726027397260273,0.5671232876712329,0.2356164383561644,,,,,
2013,SPD Smith,Batter,Anchor,2.4500229280527996,False,132.0,120.45454545454545,0.030303030303030304,100.0,96.5909090909091,200.0,0.10606060606060606,0.6666666666666666,0.22727272727272727,,,,,
2013,SR Tendulkar,Batter,Powerplay Aggressor,0.708875907565975,False,231.0,124.24242424242425,0.05194805194805195,118.5430463576159,134.24657534246575,142.85714285714286,0.6536796536796536,0.31601731601731603,0.030303030303030304,,,,,
2013,SR Watson,Batter,Anchor,1.0310853659211972,False,380.0,142.89473684210526,0.03684210526315789,124.65753424657535,143.97905759162305,200.0,0.38421052631578945,0.5026315789473684,0.11315789473684211,,,,,
2013,SS Tiwary,Batter,Anchor,1.5208179279158727,False,106.0,102.8301886792453,0.03773584905660377,72.22222222222221,114.28571428571428,96.0,0.16981132075471697,0.5943396226415094,0.2358490566037736,,,,,
2013,STR Binny,Batter,Anchor,1.7093288742812236,False,199.0,147.23618090452263,0.04020100502512563,125.0,147.6923076923077,147.6923076923077,0.020100502512562814,0.6532663316582915,0.32663316582914576,,,,,
2013,SV Samson,Batter,Anchor,0.9459049585131233,False,178.0,115.73033707865167,0.0449438202247191,100.0,110.67961165048543,136.95652173913044,0.16292134831460675,0.5786516853932584,0.25842696629213485,,,,,
2013,Sachin Baby,Batter,Death Specialist,-1.6314371660742235,True,7.0,42.857142857142854,0.14285714285714285,0.0,50.0,40.0,0.0,0.2857142857142857,0.7142857142857143,,,,,
2013,TL Suman,Batter,Powerplay Aggressor,-0.0019089681443290926,True,58.0,89.65517241379311,0.08620689655172414,84.78260869565217,108.33333333333333,0.0,0.7931034482758621,0.20689655172413793,0.0,,,,,
2013,TM Dilshan,Batter,Powerplay Aggressor,-0.3186792494717144,False,93.0,81.72043010752688,0.053763440860215055,69.73684210526315,135.29411764705884,0.0,0.8172043010752689,0.1827956989247312,0.0,,,,,
2013,UA Birla,Batter,Powerplay Aggressor,-0.383318052125338,True,14.0,50.0,0.07142857142857142,66.66666666666666,20.0,0.0,0.6428571428571429,0.35714285714285715,0.0,,,,,
2013,UBT Chand,Batter,Powerplay Aggressor,0.2892332992945077,False,158.0,100.0,0.056962025316455694,98.61111111111111,103.89610389610388,77.77777777777779,0.45569620253164556,0.4873417721518987,0.056962025316455694,,,,,
2013,V Kohli,Batter,Anchor,1.8293007452554693,False,457.0,138.7308533916849,0.030634573304157548,126.44628099173553,127.79922779922781,194.80519480519482,0.2647702407002188,0.5667396061269147,0.16849015317286653,,,,,
2013,V Sehwag,Batter,Powerplay Aggressor,0.7744164259765061,False,233.0,126.60944206008584,0.05150214592274678,121.656050955414,132.85714285714286,183.33333333333331,0.6738197424892703,0.30042918454935624,0.02575107296137339,,,,,
2013,WP Saha,Batter,Powerplay Aggressor,0.9405182048196541,True,56.0,125.0,0.05357142857142857,129.54545454545453,108.33333333333333,0.0,0.7857142857142857,0.21428571428571427,0.0,,,,,
2013,X Thalaivan Sargunam,Batter,Anchor,1.486721032623031,True,17.0,58.82352941176471,0.058823529411764705,0.0,57.14285714285714,66.66666666666666,0.0,0.8235294117647058,0.17647058823529413,,,,,
2013,YK Pathan,Batter,Powerplay Aggressor,1.0670535578931117,False,240.0,138.33333333333334,0.04583333333333333,135.55555555555557,136.43410852713177,143.93939393939394,0.1875,0.5375,0.275,,,,,
2013,Yuvraj Singh,Batter,Powerplay Aggressor,0.4804268272901159,False,190.0,125.26315789473684,0.06315789473684211,107.6923076923077,112.60504201680672,168.88888888888889,0.1368421052631579,0.6263157894736842,0.23684210526315788,,,,,
2014,AB de Villiers,Batter,Death Specialist,1.0202123233988687,False,249.0,158.63453815261045,0.04417670682730924,113.33333333333333,131.94444444444443,208.8888888888889,0.060240963855421686,0.5783132530120482,0.3614457831325301,,,,,
2014,AJ Finch,Batter,Powerplay Aggressor,0.3451455657551504,False,263.0,117.49049429657794,0.04182509505703422,107.57575757575756,122.61904761904762,136.17021276595744,0.5019011406844106,0.3193916349809886,0.17870722433460076,,,,,
2014,AM Nayar,Batter,Powerplay Aggressor,0.2651508073036823,True,47.0,91.48936170212765,0.06382978723404255,103.2258064516129,68.75,0.0,0.6595744680851063,0.3404255319148936,0.0,,,,,
2014,AM Rahane,Batter,Powerplay Aggressor,0.46544964598018074,False,291.0,116.49484536082475,0.03436426116838488,114.11764705882352,106.38297872340425,166.66666666666669,0.584192439862543,0.3230240549828179,0.09278350515463918,,,,,
2014,AP Tare,Batter,Powerplay Aggressor,0.3809698636812497,False,98.0,128.57142857142858,0.08163265306122448,109.52380952380953,188.88888888888889,153.84615384615387,0.6428571428571429,0.09183673469387756,0.2653061224489796,,,,,
2014,AT Rayudu,Batter,Anchor,0.9159808768519109,False,287.0,125.78397212543555,0.04878048780487805,110.00000000000001,131.18279569892474,129.03225806451613,0.24390243902439024,0.6480836236933798,0.10801393728222997,,,,,
2014,BB McCullum,Batter,Anchor,0.9193919167276319,False,333.0,121.62162162162163,0.036036036036036036,130.18867924528303,113.41463414634146,120.0,0.4774774774774775,0.4924924924924925,0.03003003003003003,,,,,
2014,BJ Hodge,Batter,Death Specialist,0.2569295791699667,False,72.0,140.27777777777777,0.041666666666666664,0.0,87.5,166.66666666666669,0.0,0.3333333333333333,0.6666666666666666,,,,,
2014,BR Dunk,Batter,Powerplay Aggressor,0.46854036972282453,True,35.0,114.28571428571428,0.08571428571428572,114.28571428571428,0.0,0.0,1.0,0.0,0.0,,,,,
2014,CA Lynn,Batter,Anchor,1.3938547529486367,True,49.0,118.36734693877551,0.04081632653061224,94.44444444444444,132.25806451612902,0.0,0.3673469387755102,0.6326530612244898,0.0,,,,,
2014,CA Pujara,Batter,Death Specialist,0.1816056241473774,False,124.0,100.80645161290323,0.03225806451612903,93.02325581395348,106.66666666666667,162.5,0.6935483870967742,0.24193548387096775,0.06451612903225806,,,,,
2014,CH Gayle,Batter,Powerplay Aggressor,0.4408865257096958,False,184.0,106.5217391304348,0.04891304347826087,112.78195488721805,82.6086956521739,160.0,0.7228260869565217,0.25,0.02717391304347826,,,,,
2014,CJ Anderson,Batter,Anchor,0.9032765734383192,False,181.0,146.40883977900552,0.049723756906077346,108.57142857142857,168.0672268907563,100.0,0.19337016574585636,0.6574585635359116,0.14917127071823205,,,,,
2014,CM Gautam,Batter,Powerplay Aggressor,0.4782704259496663,False,111.0,109.009009009009,0.05405405405405406,114.81481481481481,85.18518518518519,120.0,0.4864864864864865,0.24324324324324326,0.2702702702702703,,,,,
2014,DA Miller,Batter,Anchor,2.387836595652051,False,299.0,149.1638795986622,0.030100334448160536,92.85714285714286,128.85572139303483,207.14285714285717,0.046822742474916385,0.6722408026755853,0.2809364548494983,,,,,
2014,DA Warner,Batter,Anchor,1.8517562309642424,False,375.0,140.79999999999998,0.029333333333333333,134.06593406593404,121.49532710280373,208.57142857142858,0.24266666666666667,0.5706666666666667,0.18666666666666668,,,,,
2014,DH Yagnik,Batter,Anchor,0.6234392655931651,True,6.0,66.66666666666666,0.0,0.0,0.0,66.66666666666666,0.0,0.0,1.0,,,,,
2014,DJ Bravo,Batter,Death Specialist,2.0647044997121013,True,3.0,266.66666666666663,0.0,0.0,0.0,266.66666666666663,0.0,0.0,1.0,,,,,
2014,DJ Hussey,Batter,Anchor,3.1905355476457693,False,94.0,123.40425531914893,0.02127659574468085,20.0,101.51515151515152,208.69565217391303,0.05319148936170213,0.7021276595744681,0.24468085106382978,,,,,
2014,DJG Sammy,Batter,Death Specialist,-0.5209614472451346,False,91.0,118.68131868131869,0.07692307692307693,0.0,111.11111111111111,123.63636363636363,0.0,0.3956043956043956,0.6043956043956044,,,,,
2014,DR Smith,Batter,Powerplay Aggressor,0.7617997387922858,False,416.0,136.05769230769232,0.038461538461538464,130.2325581395349,141.72661870503597,173.6842105263158,0.6201923076923077,0.33413461538461536,0.04567307692307692,,,,,
2014,F du Plessis,Batter,Powerplay Aggressor,1.4082392614766506,False,235.0,128.93617021276594,0.03829787234042553,165.3846153846154,102.20588235294117,165.95744680851064,0.22127659574468084,0.5787234042553191,0.2,,,,,
2014,G Gambhir,Batter,Powerplay Aggressor,0.22811952586322756,False,293.0,114.33447098976109,0.04778156996587031,101.21212121212122,126.36363636363637,161.11111111111111,0.5631399317406144,0.37542662116040953,0.06143344709897611,,,,,
2014,GJ Bailey,Batter,Death Specialist,0.37744790720610893,False,190.0,135.26315789473685,0.04736842105263158,50.0,70.58823529411765,173.33333333333334,0.010526315789473684,0.35789473684210527,0.631578947368421,,,,,
2014,GJ Maxwell,Batter,Powerplay Aggressor,1.4617180601943478,False,294.0,187.75510204081633,0.05442176870748299,168.29268292682926,189.33333333333334,203.57142857142856,0.13945578231292516,0.7653061224489796,0.09523809523809523,,,,,
2014,JP Duminy,Batter,Anchor,2.1100901516025257,False,305.0,134.4262295081967,0.02622950819672131,55.55555555555556,102.84090909090908,197.2972972972973,0.05901639344262295,0.5770491803278689,0.3639344262295082,,,,,
2014,KA Pollard,Batter,Powerplay Aggressor,2.0448094784711777,False,203.0,134.48275862068965,0.03940886699507389,200.0,110.8433734939759,149.13793103448276,0.019704433497536946,0.4088669950738916,0.5714285714285714,,,,,
2014,KD Karthik,Batter,Anchor,0.7910675760767107,False,258.0,125.96899224806202,0.05426356589147287,114.28571428571428,129.05027932960894,130.43478260869566,0.21705426356589147,0.6937984496124031,0.08914728682170543,,,,,
2014,KK Nair,Batter,Death Specialist,1.3525507431348973,False,232.0,142.24137931034483,0.04310344827586207,128.30188679245282,146.95652173913044,227.27272727272728,0.45689655172413796,0.4956896551724138,0.04741379310344827,,,,,
2014,KL Rahul,Batter,Anchor,0.7994601225575328,False,164.0,101.21951219512195,0.04878048780487805,111.36363636363636,91.2621359223301,135.29411764705884,0.2682926829268293,0.6280487804878049,0.10365853658536585,,,,,
2014,KM Jadhav,Batter,Death Specialist,0.14051983049869235,False,101.0,147.5247524752475,0.0297029702970297,0.0,88.88888888888889,160.22727272727272,0.039603960396039604,0.0891089108910891,0.8712871287128713,,,,,
2014,KP Pietersen,Batter,Powerplay Aggressor,0.7980429517775653,False,233.0,126.1802575107296,0.04291845493562232,132.20338983050848,118.0,133.33333333333331,0.5064377682403434,0.4291845493562232,0.06437768240343347,,,,,
2014,LMP Simmons,Batter,Anchor,1.527164795743687,False,291.0,135.39518900343643,0.024054982817869417,131.46853146853147,141.22137404580153,123.52941176470588,0.49140893470790376,0.45017182130584193,0.058419243986254296,,,,,
2014,LRPL Taylor,Batter,Anchor,0.44958545806187783,True,59.0,100.0,0.05084745762711865,75.0,88.57142857142857,137.5,0.13559322033898305,0.5932203389830508,0.2711864406779661,,,,,
2014,M Manhas,Batter,Death Specialist,0.7204616100782065,True,23.0,152.17391304347828,0.08695652173913043,0.0,100.0,192.30769230769232,0.0,0.43478260869565216,0.5652173913043478,,,,,
